date;EBEV_GWh;Dadj_GWh
10/11/2014;0.000951;0.001298
11/11/2014;0.000618;0.000844
12/11/2014;0.000999;0.001363
13/11/2014;0.000904;0.001234
14/11/2014;0.001237;0.001688
15/11/2014;0.000618;0.000844
16/11/2014;0.000428;0.000584
17/11/2014;0.001047;0.001428
18/11/2014;0.000714;0.000974
19/11/2014;0.000904;0.001234
20/11/2014;0.000951;0.001298
21/11/2014;0.000856;0.001169
22/11/2014;0.000285;0.000390
23/11/2014;0.000381;0.000519
24/11/2014;0.000999;0.001363
25/11/2014;0.000951;0.001298
26/11/2014;0.000856;0.001169
27/11/2014;0.000999;0.001363
29/11/2014;0.000428;0.000584
30/11/2014;0.000571;0.000779
01/12/2014;0.000809;0.001104
02/12/2014;0.000809;0.001104
03/12/2014;0.000856;0.001169
04/12/2014;0.000951;0.001298
05/12/2014;0.001047;0.001428
06/12/2014;0.000761;0.001039
07/12/2014;0.000428;0.000584
08/12/2014;0.000618;0.000844
09/12/2014;0.000809;0.001104
10/12/2014;0.001380;0.001883
11/12/2014;0.001284;0.001753
12/12/2014;0.001094;0.001493
13/12/2014;0.000476;0.000649
14/12/2014;0.000571;0.000779
15/12/2014;0.001189;0.001623
16/12/2014;0.001284;0.001753
17/12/2014;0.000666;0.000909
18/12/2014;0.000999;0.001363
19/12/2014;0.001189;0.001623
20/12/2014;0.000571;0.000779
21/12/2014;0.000476;0.000649
22/12/2014;0.000951;0.001298
23/12/2014;0.000904;0.001234
24/12/2014;0.000856;0.001169
25/12/2014;0.001047;0.001428
26/12/2014;0.000761;0.001039
27/12/2014;0.000428;0.000584
29/12/2014;0.000761;0.001039
30/12/2014;0.000951;0.001298
02/01/2015;0.000865;0.001236
03/01/2015;0.000692;0.000989
04/01/2015;0.000576;0.000824
05/01/2015;0.000807;0.001154
06/01/2015;0.000807;0.001154
07/01/2015;0.000634;0.000907
08/01/2015;0.001441;0.002061
09/01/2015;0.001038;0.001484
10/01/2015;0.000403;0.000577
11/01/2015;0.000461;0.000659
12/01/2015;0.001038;0.001484
13/01/2015;0.000922;0.001319
14/01/2015;0.001038;0.001484
15/01/2015;0.001095;0.001566
16/01/2015;0.000922;0.001319
17/01/2015;0.000576;0.000824
18/01/2015;0.000461;0.000659
20/01/2015;0.001268;0.001813
21/01/2015;0.000922;0.001319
22/01/2015;0.000922;0.001319
23/01/2015;0.000692;0.000989
24/01/2015;0.000461;0.000659
25/01/2015;0.000403;0.000577
26/01/2015;0.001499;0.002143
27/01/2015;0.000980;0.001401
28/01/2015;0.000922;0.001319
30/01/2015;0.000807;0.001154
31/01/2015;0.000519;0.000742
01/02/2015;0.000519;0.000742
02/02/2015;0.001556;0.002225
03/02/2015;0.001383;0.001978
05/02/2015;0.001210;0.001731
06/02/2015;0.001268;0.001813
07/02/2015;0.000461;0.000659
08/02/2015;0.000461;0.000659
09/02/2015;0.001038;0.001484
10/02/2015;0.001153;0.001648
11/02/2015;0.001153;0.001648
12/02/2015;0.001326;0.001896
13/02/2015;0.001038;0.001484
14/02/2015;0.000461;0.000659
15/02/2015;0.000403;0.000577
16/02/2015;0.000980;0.001401
17/02/2015;0.001038;0.001484
18/02/2015;0.000980;0.001401
19/02/2015;0.000922;0.001319
20/02/2015;0.001326;0.001896
21/02/2015;0.000576;0.000824
22/02/2015;0.000461;0.000659
23/02/2015;0.000922;0.001319
24/02/2015;0.001326;0.001896
25/02/2015;0.001095;0.001566
26/02/2015;0.000980;0.001401
27/02/2015;0.001153;0.001648
28/02/2015;0.000807;0.001154
01/03/2015;0.000519;0.000742
02/03/2015;0.001672;0.002390
03/03/2015;0.001556;0.002225
04/03/2015;0.001326;0.001896
05/03/2015;0.001095;0.001566
06/03/2015;0.001441;0.002061
07/03/2015;0.000922;0.001319
08/03/2015;0.000634;0.000907
09/03/2015;0.001614;0.002308
10/03/2015;0.001729;0.002473
11/03/2015;0.001383;0.001978
12/03/2015;0.001383;0.001978
13/03/2015;0.001672;0.002390
14/03/2015;0.000634;0.000907
15/03/2015;0.001038;0.001484
16/03/2015;0.001441;0.002061
17/03/2015;0.001441;0.002061
18/03/2015;0.001672;0.002390
19/03/2015;0.001441;0.002061
20/03/2015;0.001556;0.002225
21/03/2015;0.000634;0.000907
22/03/2015;0.000634;0.000907
23/03/2015;0.000922;0.001319
25/03/2015;0.001383;0.001978
26/03/2015;0.001038;0.001484
27/03/2015;0.000922;0.001319
28/03/2015;0.000692;0.000989
29/03/2015;0.000749;0.001072
30/03/2015;0.001383;0.001978
31/03/2015;0.001268;0.001813
01/04/2015;0.001556;0.002225
02/04/2015;0.000749;0.001072
03/04/2015;0.000865;0.001236
04/04/2015;0.000519;0.000742
05/04/2015;0.000807;0.001154
07/04/2015;0.001038;0.001484
08/04/2015;0.001210;0.001731
09/04/2015;0.001441;0.002061
11/04/2015;0.000461;0.000659
12/04/2015;0.000634;0.000907
13/04/2015;0.000749;0.001072
14/04/2015;0.001268;0.001813
15/04/2015;0.001095;0.001566
16/04/2015;0.001095;0.001566
17/04/2015;0.000922;0.001319
18/04/2015;0.000461;0.000659
19/04/2015;0.000461;0.000659
20/04/2015;0.001383;0.001978
21/04/2015;0.001210;0.001731
22/04/2015;0.001268;0.001813
23/04/2015;0.000922;0.001319
24/04/2015;0.000865;0.001236
25/04/2015;0.000634;0.000907
26/04/2015;0.000403;0.000577
27/04/2015;0.001095;0.001566
28/04/2015;0.001095;0.001566
30/04/2015;0.001095;0.001566
01/05/2015;0.000749;0.001072
02/05/2015;0.000519;0.000742
06/05/2015;0.000922;0.001319
07/05/2015;0.000980;0.001401
08/05/2015;0.001095;0.001566
09/05/2015;0.000346;0.000495
10/05/2015;0.000807;0.001154
11/05/2015;0.001268;0.001813
12/05/2015;0.000922;0.001319
13/05/2015;0.001326;0.001896
14/05/2015;0.001210;0.001731
15/05/2015;0.001095;0.001566
17/05/2015;0.000403;0.000577
18/05/2015;0.001210;0.001731
19/05/2015;0.000980;0.001401
20/05/2015;0.001268;0.001813
22/05/2015;0.000980;0.001401
23/05/2015;0.000519;0.000742
24/05/2015;0.000346;0.000495
25/05/2015;0.000865;0.001236
26/05/2015;0.000749;0.001072
27/05/2015;0.000980;0.001401
28/05/2015;0.001383;0.001978
29/05/2015;0.000865;0.001236
30/05/2015;0.000519;0.000742
31/05/2015;0.000922;0.001319
01/06/2015;0.001326;0.001896
02/06/2015;0.000922;0.001319
03/06/2015;0.001210;0.001731
05/06/2015;0.000865;0.001236
06/06/2015;0.000461;0.000659
07/06/2015;0.000519;0.000742
08/06/2015;0.000807;0.001154
09/06/2015;0.001095;0.001566
10/06/2015;0.000980;0.001401
11/06/2015;0.001326;0.001896
12/06/2015;0.001038;0.001484
13/06/2015;0.000692;0.000989
14/06/2015;0.000403;0.000577
15/06/2015;0.000922;0.001319
16/06/2015;0.001441;0.002061
17/06/2015;0.001095;0.001566
18/06/2015;0.000980;0.001401
19/06/2015;0.000922;0.001319
20/06/2015;0.000519;0.000742
21/06/2015;0.000634;0.000907
22/06/2015;0.000865;0.001236
23/06/2015;0.001095;0.001566
24/06/2015;0.000980;0.001401
25/06/2015;0.000980;0.001401
26/06/2015;0.001153;0.001648
27/06/2015;0.000576;0.000824
28/06/2015;0.000749;0.001072
29/06/2015;0.001268;0.001813
30/06/2015;0.000980;0.001401
02/07/2015;0.000749;0.001072
03/07/2015;0.001095;0.001566
04/07/2015;0.000288;0.000412
05/07/2015;0.000519;0.000742
06/07/2015;0.001268;0.001813
07/07/2015;0.001326;0.001896
08/07/2015;0.000980;0.001401
09/07/2015;0.001441;0.002061
10/07/2015;0.000922;0.001319
12/07/2015;0.000403;0.000577
13/07/2015;0.001038;0.001484
14/07/2015;0.001038;0.001484
15/07/2015;0.000922;0.001319
16/07/2015;0.001038;0.001484
17/07/2015;0.000865;0.001236
18/07/2015;0.000576;0.000824
19/07/2015;0.000576;0.000824
20/07/2015;0.001326;0.001896
21/07/2015;0.001383;0.001978
22/07/2015;0.001038;0.001484
23/07/2015;0.001095;0.001566
24/07/2015;0.000692;0.000989
25/07/2015;0.000346;0.000495
27/07/2015;0.000980;0.001401
29/07/2015;0.001038;0.001484
30/07/2015;0.001268;0.001813
31/07/2015;0.001095;0.001566
01/08/2015;0.000692;0.000989
02/08/2015;0.000692;0.000989
03/08/2015;0.000749;0.001072
04/08/2015;0.001038;0.001484
05/08/2015;0.000980;0.001401
06/08/2015;0.001095;0.001566
07/08/2015;0.001326;0.001896
09/08/2015;0.000346;0.000495
10/08/2015;0.001499;0.002143
11/08/2015;0.000634;0.000907
12/08/2015;0.001095;0.001566
16/08/2015;0.000519;0.000742
17/08/2015;0.001210;0.001731
18/08/2015;0.000807;0.001154
19/08/2015;0.000807;0.001154
20/08/2015;0.000865;0.001236
22/08/2015;0.000519;0.000742
23/08/2015;0.000519;0.000742
24/08/2015;0.001268;0.001813
25/08/2015;0.000692;0.000989
26/08/2015;0.001153;0.001648
27/08/2015;0.001038;0.001484
28/08/2015;0.000922;0.001319
29/08/2015;0.000461;0.000659
30/08/2015;0.000346;0.000495
31/08/2015;0.000634;0.000907
01/09/2015;0.000922;0.001319
02/09/2015;0.001729;0.002473
03/09/2015;0.000922;0.001319
04/09/2015;0.001095;0.001566
05/09/2015;0.000749;0.001072
06/09/2015;0.000576;0.000824
08/09/2015;0.001326;0.001896
09/09/2015;0.001499;0.002143
10/09/2015;0.000865;0.001236
11/09/2015;0.000807;0.001154
12/09/2015;0.000692;0.000989
13/09/2015;0.000749;0.001072
14/09/2015;0.001383;0.001978
15/09/2015;0.001153;0.001648
16/09/2015;0.001153;0.001648
17/09/2015;0.001095;0.001566
18/09/2015;0.001383;0.001978
19/09/2015;0.000634;0.000907
20/09/2015;0.000634;0.000907
21/09/2015;0.000692;0.000989
22/09/2015;0.001153;0.001648
23/09/2015;0.001556;0.002225
24/09/2015;0.001153;0.001648
25/09/2015;0.001844;0.002638
26/09/2015;0.000634;0.000907
27/09/2015;0.000807;0.001154
28/09/2015;0.001210;0.001731
29/09/2015;0.001210;0.001731
30/09/2015;0.001210;0.001731
01/10/2015;0.001210;0.001731
02/10/2015;0.001614;0.002308
03/10/2015;0.000692;0.000989
04/10/2015;0.000346;0.000495
05/10/2015;0.001268;0.001813
06/10/2015;0.001095;0.001566
07/10/2015;0.001326;0.001896
09/10/2015;0.000807;0.001154
10/10/2015;0.000576;0.000824
11/10/2015;0.000576;0.000824
12/10/2015;0.000922;0.001319
13/10/2015;0.001672;0.002390
14/10/2015;0.001326;0.001896
15/10/2015;0.001095;0.001566
16/10/2015;0.001038;0.001484
17/10/2015;0.000519;0.000742
18/10/2015;0.000519;0.000742
19/10/2015;0.001441;0.002061
20/10/2015;0.000807;0.001154
21/10/2015;0.001095;0.001566
22/10/2015;0.001210;0.001731
23/10/2015;0.001153;0.001648
24/10/2015;0.000403;0.000577
25/10/2015;0.000461;0.000659
26/10/2015;0.000807;0.001154
27/10/2015;0.001210;0.001731
28/10/2015;0.001441;0.002061
29/10/2015;0.001153;0.001648
30/10/2015;0.000922;0.001319
31/10/2015;0.000634;0.000907
01/11/2015;0.000807;0.001154
02/11/2015;0.000922;0.001319
03/11/2015;0.001441;0.002061
04/11/2015;0.001038;0.001484
05/11/2015;0.001038;0.001484
06/11/2015;0.001153;0.001648
07/11/2015;0.000576;0.000824
08/11/2015;0.000346;0.000495
09/11/2015;0.000807;0.001154
10/11/2015;0.001210;0.001731
11/11/2015;0.001153;0.001648
13/11/2015;0.001095;0.001566
14/11/2015;0.000634;0.000907
15/11/2015;0.000403;0.000577
16/11/2015;0.000980;0.001401
17/11/2015;0.000980;0.001401
18/11/2015;0.001268;0.001813
19/11/2015;0.001556;0.002225
20/11/2015;0.001153;0.001648
21/11/2015;0.000576;0.000824
22/11/2015;0.000461;0.000659
23/11/2015;0.001153;0.001648
24/11/2015;0.000865;0.001236
25/11/2015;0.000807;0.001154
26/11/2015;0.001383;0.001978
27/11/2015;0.001441;0.002061
28/11/2015;0.000461;0.000659
29/11/2015;0.000576;0.000824
30/11/2015;0.001153;0.001648
01/12/2015;0.001268;0.001813
02/12/2015;0.001038;0.001484
03/12/2015;0.000922;0.001319
04/12/2015;0.001441;0.002061
05/12/2015;0.000576;0.000824
06/12/2015;0.000634;0.000907
07/12/2015;0.000807;0.001154
08/12/2015;0.000980;0.001401
09/12/2015;0.001153;0.001648
10/12/2015;0.001441;0.002061
11/12/2015;0.001326;0.001896
12/12/2015;0.000807;0.001154
13/12/2015;0.000692;0.000989
14/12/2015;0.001095;0.001566
15/12/2015;0.001268;0.001813
16/12/2015;0.001210;0.001731
17/12/2015;0.001268;0.001813
18/12/2015;0.001614;0.002308
19/12/2015;0.000634;0.000907
20/12/2015;0.000576;0.000824
21/12/2015;0.001441;0.002061
22/12/2015;0.001556;0.002225
23/12/2015;0.001210;0.001731
24/12/2015;0.001153;0.001648
26/12/2015;0.000692;0.000989
28/12/2015;0.001787;0.002555
29/12/2015;0.001326;0.001896
30/12/2015;0.001326;0.001896
02/01/2016;0.000650;0.000917
03/01/2016;0.000390;0.000550
04/01/2016;0.001235;0.001742
05/01/2016;0.001105;0.001559
06/01/2016;0.001105;0.001559
07/01/2016;0.001105;0.001559
08/01/2016;0.000910;0.001284
09/01/2016;0.000520;0.000734
10/01/2016;0.000780;0.001100
11/01/2016;0.000845;0.001192
12/01/2016;0.001495;0.002109
13/01/2016;0.001235;0.001742
14/01/2016;0.001170;0.001651
15/01/2016;0.001170;0.001651
16/01/2016;0.000520;0.000734
17/01/2016;0.000455;0.000642
18/01/2016;0.001170;0.001651
19/01/2016;0.001235;0.001742
20/01/2016;0.001170;0.001651
21/01/2016;0.000975;0.001375
22/01/2016;0.000975;0.001375
23/01/2016;0.000715;0.001009
24/01/2016;0.000585;0.000825
25/01/2016;0.001300;0.001834
26/01/2016;0.000845;0.001192
27/01/2016;0.001105;0.001559
28/01/2016;0.001495;0.002109
29/01/2016;0.000975;0.001375
30/01/2016;0.000585;0.000825
31/01/2016;0.000455;0.000642
01/02/2016;0.001170;0.001651
02/02/2016;0.001300;0.001834
03/02/2016;0.001235;0.001742
05/02/2016;0.000715;0.001009
06/02/2016;0.000585;0.000825
07/02/2016;0.000585;0.000825
09/02/2016;0.001105;0.001559
10/02/2016;0.001170;0.001651
11/02/2016;0.001689;0.002384
12/02/2016;0.001560;0.002201
13/02/2016;0.000520;0.000734
14/02/2016;0.000715;0.001009
15/02/2016;0.001300;0.001834
16/02/2016;0.001365;0.001926
17/02/2016;0.001170;0.001651
18/02/2016;0.001560;0.002201
19/02/2016;0.001625;0.002292
21/02/2016;0.000520;0.000734
22/02/2016;0.001170;0.001651
23/02/2016;0.000975;0.001375
24/02/2016;0.001495;0.002109
25/02/2016;0.001430;0.002017
26/02/2016;0.001300;0.001834
27/02/2016;0.000520;0.000734
28/02/2016;0.000585;0.000825
29/02/2016;0.000845;0.001192
01/03/2016;0.001560;0.002201
02/03/2016;0.001949;0.002751
03/03/2016;0.001819;0.002568
04/03/2016;0.002014;0.002843
05/03/2016;0.000650;0.000917
06/03/2016;0.000780;0.001100
07/03/2016;0.001105;0.001559
08/03/2016;0.001430;0.002017
09/03/2016;0.001495;0.002109
10/03/2016;0.001819;0.002568
11/03/2016;0.002079;0.002934
12/03/2016;0.000715;0.001009
14/03/2016;0.001560;0.002201
15/03/2016;0.001625;0.002292
16/03/2016;0.001949;0.002751
17/03/2016;0.001689;0.002384
18/03/2016;0.001884;0.002659
19/03/2016;0.000715;0.001009
20/03/2016;0.000975;0.001375
21/03/2016;0.001689;0.002384
22/03/2016;0.001625;0.002292
23/03/2016;0.001625;0.002292
24/03/2016;0.001300;0.001834
25/03/2016;0.001884;0.002659
27/03/2016;0.000650;0.000917
28/03/2016;0.001105;0.001559
29/03/2016;0.002144;0.003026
30/03/2016;0.001235;0.001742
31/03/2016;0.001365;0.001926
01/04/2016;0.000975;0.001375
02/04/2016;0.000390;0.000550
03/04/2016;0.000455;0.000642
05/04/2016;0.001105;0.001559
06/04/2016;0.000780;0.001100
07/04/2016;0.000845;0.001192
08/04/2016;0.000910;0.001284
09/04/2016;0.000455;0.000642
10/04/2016;0.000455;0.000642
11/04/2016;0.001105;0.001559
12/04/2016;0.001560;0.002201
13/04/2016;0.001170;0.001651
15/04/2016;0.000845;0.001192
16/04/2016;0.000520;0.000734
17/04/2016;0.000585;0.000825
18/04/2016;0.001170;0.001651
19/04/2016;0.001170;0.001651
20/04/2016;0.000910;0.001284
21/04/2016;0.000845;0.001192
22/04/2016;0.001430;0.002017
24/04/2016;0.000455;0.000642
25/04/2016;0.000910;0.001284
26/04/2016;0.000975;0.001375
28/04/2016;0.000975;0.001375
30/04/2016;0.000520;0.000734
01/05/2016;0.000325;0.000458
02/05/2016;0.001040;0.001467
06/05/2016;0.001040;0.001467
07/05/2016;0.000780;0.001100
08/05/2016;0.000520;0.000734
09/05/2016;0.001365;0.001926
10/05/2016;0.001235;0.001742
11/05/2016;0.000845;0.001192
12/05/2016;0.000910;0.001284
13/05/2016;0.000910;0.001284
14/05/2016;0.000585;0.000825
15/05/2016;0.000910;0.001284
16/05/2016;0.001170;0.001651
17/05/2016;0.001105;0.001559
18/05/2016;0.001235;0.001742
19/05/2016;0.001040;0.001467
20/05/2016;0.001040;0.001467
21/05/2016;0.000520;0.000734
22/05/2016;0.000780;0.001100
24/05/2016;0.001105;0.001559
26/05/2016;0.000910;0.001284
27/05/2016;0.000910;0.001284
28/05/2016;0.000455;0.000642
29/05/2016;0.000390;0.000550
31/05/2016;0.000780;0.001100
01/06/2016;0.001170;0.001651
02/06/2016;0.001235;0.001742
03/06/2016;0.001430;0.002017
04/06/2016;0.000585;0.000825
05/06/2016;0.000845;0.001192
06/06/2016;0.001105;0.001559
07/06/2016;0.001689;0.002384
08/06/2016;0.001430;0.002017
09/06/2016;0.001300;0.001834
10/06/2016;0.001105;0.001559
11/06/2016;0.000650;0.000917
12/06/2016;0.000585;0.000825
13/06/2016;0.001495;0.002109
14/06/2016;0.001300;0.001834
15/06/2016;0.001300;0.001834
16/06/2016;0.001625;0.002292
17/06/2016;0.001040;0.001467
18/06/2016;0.000585;0.000825
20/06/2016;0.001495;0.002109
21/06/2016;0.001170;0.001651
22/06/2016;0.001365;0.001926
23/06/2016;0.001235;0.001742
24/06/2016;0.001105;0.001559
25/06/2016;0.000975;0.001375
26/06/2016;0.000845;0.001192
27/06/2016;0.001040;0.001467
28/06/2016;0.001170;0.001651
29/06/2016;0.001430;0.002017
30/06/2016;0.001365;0.001926
01/07/2016;0.000975;0.001375
03/07/2016;0.000455;0.000642
04/07/2016;0.001170;0.001651
05/07/2016;0.001300;0.001834
06/07/2016;0.001170;0.001651
07/07/2016;0.001430;0.002017
08/07/2016;0.001170;0.001651
09/07/2016;0.000455;0.000642
10/07/2016;0.000325;0.000458
12/07/2016;0.001105;0.001559
13/07/2016;0.001105;0.001559
14/07/2016;0.001105;0.001559
15/07/2016;0.001235;0.001742
16/07/2016;0.000650;0.000917
17/07/2016;0.000650;0.000917
18/07/2016;0.000845;0.001192
19/07/2016;0.001235;0.001742
21/07/2016;0.001040;0.001467
22/07/2016;0.001300;0.001834
23/07/2016;0.000520;0.000734
24/07/2016;0.000650;0.000917
25/07/2016;0.001300;0.001834
26/07/2016;0.001300;0.001834
27/07/2016;0.001235;0.001742
28/07/2016;0.001300;0.001834
29/07/2016;0.001495;0.002109
30/07/2016;0.000390;0.000550
31/07/2016;0.000650;0.000917
01/08/2016;0.001625;0.002292
02/08/2016;0.000910;0.001284
03/08/2016;0.001365;0.001926
04/08/2016;0.001689;0.002384
05/08/2016;0.001430;0.002017
06/08/2016;0.000650;0.000917
07/08/2016;0.000585;0.000825
09/08/2016;0.001819;0.002568
10/08/2016;0.001170;0.001651
11/08/2016;0.001365;0.001926
12/08/2016;0.001365;0.001926
16/08/2016;0.001430;0.002017
17/08/2016;0.001365;0.001926
18/08/2016;0.000975;0.001375
19/08/2016;0.001560;0.002201
20/08/2016;0.000715;0.001009
21/08/2016;0.000390;0.000550
22/08/2016;0.001235;0.001742
23/08/2016;0.001365;0.001926
24/08/2016;0.001170;0.001651
25/08/2016;0.001170;0.001651
26/08/2016;0.001495;0.002109
27/08/2016;0.000585;0.000825
28/08/2016;0.000715;0.001009
29/08/2016;0.000715;0.001009
30/08/2016;0.001365;0.001926
31/08/2016;0.001365;0.001926
01/09/2016;0.001235;0.001742
02/09/2016;0.001495;0.002109
03/09/2016;0.000520;0.000734
04/09/2016;0.000585;0.000825
05/09/2016;0.001365;0.001926
06/09/2016;0.001689;0.002384
07/09/2016;0.001495;0.002109
08/09/2016;0.001625;0.002292
09/09/2016;0.001754;0.002476
10/09/2016;0.000715;0.001009
11/09/2016;0.000910;0.001284
12/09/2016;0.001105;0.001559
13/09/2016;0.000975;0.001375
14/09/2016;0.001300;0.001834
15/09/2016;0.001884;0.002659
16/09/2016;0.001495;0.002109
17/09/2016;0.000715;0.001009
18/09/2016;0.000650;0.000917
19/09/2016;0.001819;0.002568
20/09/2016;0.000780;0.001100
21/09/2016;0.001430;0.002017
22/09/2016;0.001689;0.002384
23/09/2016;0.001689;0.002384
24/09/2016;0.000715;0.001009
25/09/2016;0.000845;0.001192
26/09/2016;0.001754;0.002476
27/09/2016;0.001884;0.002659
28/09/2016;0.001625;0.002292
29/09/2016;0.001365;0.001926
30/09/2016;0.001689;0.002384
02/10/2016;0.000390;0.000550
03/10/2016;0.000910;0.001284
04/10/2016;0.000910;0.001284
05/10/2016;0.000845;0.001192
06/10/2016;0.001560;0.002201
07/10/2016;0.000975;0.001375
08/10/2016;0.000845;0.001192
09/10/2016;0.000520;0.000734
10/10/2016;0.000715;0.001009
11/10/2016;0.001170;0.001651
12/10/2016;0.000715;0.001009
14/10/2016;0.001040;0.001467
15/10/2016;0.000715;0.001009
16/10/2016;0.000455;0.000642
17/10/2016;0.001105;0.001559
18/10/2016;0.000975;0.001375
19/10/2016;0.001040;0.001467
20/10/2016;0.001170;0.001651
21/10/2016;0.001235;0.001742
22/10/2016;0.000455;0.000642
23/10/2016;0.000520;0.000734
24/10/2016;0.001170;0.001651
27/10/2016;0.001560;0.002201
28/10/2016;0.001430;0.002017
29/10/2016;0.000650;0.000917
30/10/2016;0.000650;0.000917
31/10/2016;0.001300;0.001834
02/11/2016;0.001495;0.002109
03/11/2016;0.001300;0.001834
04/11/2016;0.001235;0.001742
05/11/2016;0.000585;0.000825
06/11/2016;0.000585;0.000825
07/11/2016;0.000910;0.001284
08/11/2016;0.001300;0.001834
09/11/2016;0.001300;0.001834
10/11/2016;0.001430;0.002017
11/11/2016;0.001300;0.001834
12/11/2016;0.000455;0.000642
13/11/2016;0.000715;0.001009
14/11/2016;0.001689;0.002384
15/11/2016;0.001040;0.001467
16/11/2016;0.001235;0.001742
17/11/2016;0.001365;0.001926
18/11/2016;0.001625;0.002292
19/11/2016;0.000650;0.000917
20/11/2016;0.000650;0.000917
21/11/2016;0.001625;0.002292
22/11/2016;0.001365;0.001926
23/11/2016;0.001430;0.002017
24/11/2016;0.001495;0.002109
25/11/2016;0.000910;0.001284
26/11/2016;0.000780;0.001100
27/11/2016;0.000585;0.000825
28/11/2016;0.001235;0.001742
29/11/2016;0.001365;0.001926
30/11/2016;0.001365;0.001926
01/12/2016;0.001300;0.001834
02/12/2016;0.001040;0.001467
04/12/2016;0.000715;0.001009
05/12/2016;0.001430;0.002017
06/12/2016;0.001495;0.002109
07/12/2016;0.001689;0.002384
08/12/2016;0.001495;0.002109
09/12/2016;0.001300;0.001834
10/12/2016;0.000780;0.001100
11/12/2016;0.000390;0.000550
12/12/2016;0.001560;0.002201
13/12/2016;0.001430;0.002017
14/12/2016;0.001625;0.002292
15/12/2016;0.001365;0.001926
16/12/2016;0.001105;0.001559
17/12/2016;0.000910;0.001284
18/12/2016;0.000780;0.001100
19/12/2016;0.001300;0.001834
20/12/2016;0.001819;0.002568
21/12/2016;0.001495;0.002109
22/12/2016;0.001235;0.001742
23/12/2016;0.001495;0.002109
24/12/2016;0.000780;0.001100
25/12/2016;0.000780;0.001100
26/12/2016;0.001560;0.002201
27/12/2016;0.001105;0.001559
28/12/2016;0.001430;0.002017
29/12/2016;0.001365;0.001926
30/12/2016;0.001495;0.002109
02/01/2017;0.001263;0.001790
03/01/2017;0.001444;0.002046
04/01/2017;0.001143;0.001620
05/01/2017;0.001143;0.001620
06/01/2017;0.001383;0.001961
07/01/2017;0.000602;0.000852
08/01/2017;0.000662;0.000938
09/01/2017;0.000902;0.001279
11/01/2017;0.001203;0.001705
12/01/2017;0.001323;0.001875
13/01/2017;0.001323;0.001875
14/01/2017;0.000481;0.000682
15/01/2017;0.000662;0.000938
16/01/2017;0.001203;0.001705
18/01/2017;0.000722;0.001023
19/01/2017;0.001083;0.001534
20/01/2017;0.000902;0.001279
22/01/2017;0.000722;0.001023
23/01/2017;0.001564;0.002216
24/01/2017;0.001143;0.001620
25/01/2017;0.000962;0.001364
26/01/2017;0.001444;0.002046
27/01/2017;0.000902;0.001279
28/01/2017;0.000481;0.000682
29/01/2017;0.000782;0.001108
30/01/2017;0.001263;0.001790
31/01/2017;0.001323;0.001875
01/02/2017;0.001444;0.002046
02/02/2017;0.000962;0.001364
03/02/2017;0.000902;0.001279
04/02/2017;0.000662;0.000938
05/02/2017;0.000722;0.001023
06/02/2017;0.000962;0.001364
07/02/2017;0.001263;0.001790
08/02/2017;0.001323;0.001875
09/02/2017;0.001263;0.001790
10/02/2017;0.001263;0.001790
11/02/2017;0.000481;0.000682
12/02/2017;0.000481;0.000682
13/02/2017;0.001263;0.001790
14/02/2017;0.001263;0.001790
15/02/2017;0.001083;0.001534
16/02/2017;0.001564;0.002216
17/02/2017;0.001083;0.001534
18/02/2017;0.000602;0.000852
19/02/2017;0.000421;0.000597
20/02/2017;0.001023;0.001449
21/02/2017;0.001203;0.001705
22/02/2017;0.001143;0.001620
23/02/2017;0.001083;0.001534
24/02/2017;0.001203;0.001705
25/02/2017;0.000541;0.000767
26/02/2017;0.000541;0.000767
27/02/2017;0.001263;0.001790
28/02/2017;0.000902;0.001279
01/03/2017;0.001684;0.002387
03/03/2017;0.001744;0.002472
04/03/2017;0.001203;0.001705
05/03/2017;0.000722;0.001023
06/03/2017;0.001504;0.002131
07/03/2017;0.001323;0.001875
08/03/2017;0.001925;0.002728
09/03/2017;0.001865;0.002642
10/03/2017;0.001203;0.001705
11/03/2017;0.000722;0.001023
12/03/2017;0.000722;0.001023
13/03/2017;0.001684;0.002387
14/03/2017;0.001804;0.002557
16/03/2017;0.001865;0.002642
17/03/2017;0.001684;0.002387
18/03/2017;0.000902;0.001279
19/03/2017;0.000662;0.000938
20/03/2017;0.001504;0.002131
21/03/2017;0.001684;0.002387
22/03/2017;0.001925;0.002728
23/03/2017;0.002105;0.002983
24/03/2017;0.001744;0.002472
25/03/2017;0.000722;0.001023
26/03/2017;0.000842;0.001193
27/03/2017;0.001023;0.001449
28/03/2017;0.001203;0.001705
29/03/2017;0.001744;0.002472
30/03/2017;0.001624;0.002301
31/03/2017;0.001624;0.002301
01/04/2017;0.000602;0.000852
02/04/2017;0.000541;0.000767
03/04/2017;0.001143;0.001620
04/04/2017;0.001624;0.002301
05/04/2017;0.001023;0.001449
06/04/2017;0.000962;0.001364
07/04/2017;0.000962;0.001364
08/04/2017;0.000842;0.001193
09/04/2017;0.000842;0.001193
11/04/2017;0.001684;0.002387
12/04/2017;0.001203;0.001705
13/04/2017;0.001263;0.001790
14/04/2017;0.001203;0.001705
15/04/2017;0.000722;0.001023
16/04/2017;0.000602;0.000852
17/04/2017;0.001444;0.002046
18/04/2017;0.001203;0.001705
19/04/2017;0.001684;0.002387
20/04/2017;0.001564;0.002216
